"","Player","Start","End","Matches","Innings","NotOuts","Runs","HighScore","HighScoreNotOut","Average","BallsFaced","StrikeRate","Hundreds","Fifties","Ducks"
"236","Aftab Ahmed ",2004,2010,85,85,6,1954,92,FALSE,24.7341772151899,2353,83.0429239269018,0,14,8
"237","PJL Dujon ",1981,1991,169,120,36,1945,82,TRUE,23.1547619047619,2881,67.5112808052759,0,6,8
"238","M Amarnath ",1975,1989,85,75,12,1924,102,TRUE,30.5396825396825,3334,57.7084583083383,2,13,2
"239","A Balbirnie ",2010,2020,67,64,4,1910,145,TRUE,31.8333333333333,2530,75.4940711462451,5,9,4
"240","KLT Arthurton ",1988,1999,105,93,20,1904,84,FALSE,26.0821917808219,2822,67.4698795180723,0,9,12
"241","Imran Nazir ",1999,2009,79,79,2,1895,160,FALSE,24.6103896103896,2339,81.0175288584865,2,9,10
"242","RD Berrington ",2008,2019,78,73,6,1882,101,TRUE,28.089552238806,2535,74.2406311637081,1,13,3
"243","Mohsin Khan ",1977,1986,75,75,5,1877,117,TRUE,26.8142857142857,3373,55.6477912837237,2,8,3
"244","JV Coney ",1979,1987,88,80,19,1874,66,TRUE,30.7213114754098,2885,64.9566724436742,0,8,1
"245","DJG Sammy ",2004,2015,126,105,30,1871,89,FALSE,24.9466666666667,1870,100.053475935829,0,9,4
"246","RD Jacobs ",1996,2004,147,112,32,1865,80,TRUE,23.3125,2662,70.0601051840721,0,9,11
"247","M Prabhakar ",1984,1996,130,98,21,1858,106,FALSE,24.1298701298701,3083,60.2659746999676,2,11,8
"248","Azhar Ali ",2011,2018,53,53,3,1845,102,FALSE,36.9,2478,74.455205811138,3,12,3
"249","OA Shah ",2001,2009,71,66,6,1834,107,TRUE,30.5666666666667,2331,78.6786786786787,1,12,6
"250","JO Holder ",2013,2020,115,92,19,1821,99,TRUE,24.9452054794521,1931,94.3034697048162,0,9,9
"251","MW Goodwin ",1998,2000,71,70,3,1818,112,TRUE,27.134328358209,2654,68.5003767897513,2,8,1
"252","Khaled Mashud ",1995,2006,126,110,27,1818,71,TRUE,21.9036144578313,3315,54.841628959276,0,7,8
"253","BA Edgar ",1978,1986,64,64,5,1814,102,TRUE,30.7457627118644,3685,49.2265943012212,1,10,3
"254","Samiullah Shinwari ",2009,2019,84,74,12,1811,96,FALSE,29.2096774193548,2765,65.497287522604,0,11,1
"255","DJ Hussey ",2008,2013,69,61,6,1796,111,FALSE,32.6545454545455,1980,90.7070707070707,1,14,4
"256","MA Atherton ",1990,1998,54,54,3,1791,127,FALSE,35.1176470588235,3054,58.6444007858546,2,12,4
"257","Mashrafe Mortaza ",2001,2020,220,158,28,1787,51,TRUE,13.7461538461538,2041,87.5551200391965,0,1,15
"258","MM Ali ",2014,2020,102,83,14,1783,128,FALSE,25.8405797101449,1713,104.086398131932,3,5,5
"259","MS Wade ",2012,2017,94,80,11,1777,100,TRUE,25.7536231884058,2164,82.1164510166359,1,10,5
"260","IA Healy ",1988,1997,168,120,36,1764,56,FALSE,21,2104,83.8403041825095,0,4,9
"261","KD Karthik ",2004,2019,94,79,21,1752,79,FALSE,30.2068965517241,2392,73.2441471571906,0,9,6
"262","Sir RJ Hadlee ",1973,1990,115,98,17,1751,79,FALSE,21.6172839506173,2319,75.5066839154808,0,4,4
"263","Soumya Sarkar ",2014,2019,55,54,3,1728,127,TRUE,33.8823529411765,1753,98.5738733599544,2,11,5
"264","Imam-ul-Haq ",2017,2019,37,37,5,1723,151,FALSE,53.84375,2141,80.4764128911723,7,6,2
"265","Imran Farhat ",2001,2013,58,58,2,1719,107,FALSE,30.6964285714286,2489,69.0638810767376,1,13,3
"266","CB Wishart ",1996,2005,90,82,8,1719,172,TRUE,23.2297297297297,2436,70.5665024630542,2,5,8
"267","Rashid Latif ",1992,2003,166,117,29,1709,79,FALSE,19.4204545454545,2237,76.3969602145731,0,3,8
"268","DA Gunawardene ",1998,2006,61,61,1,1708,132,FALSE,28.4666666666667,2389,71.4943491000419,1,12,5
"269","AT Rayudu ",2013,2019,55,50,14,1694,124,TRUE,47.0555555555556,2143,79.0480634624358,3,10,3
"270","ND McKenzie ",2000,2009,64,55,10,1688,131,TRUE,37.5111111111111,2432,69.4078947368421,2,10,2
"271","NC Johnson ",1998,2000,48,48,2,1679,132,TRUE,36.5,2389,70.2804520719966,4,11,2
"272","BA Young ",1990,1999,74,73,5,1668,74,FALSE,24.5294117647059,2733,61.0318331503842,0,9,5
"273","UDU Chandana ",1994,2007,147,111,17,1627,89,FALSE,17.3085106382979,2229,72.9923732615523,0,5,8
"274","CK Kapugedera ",2006,2017,102,84,7,1624,95,FALSE,21.0909090909091,2254,72.0496894409938,0,8,7
"275","Haris Sohail ",2013,2019,41,40,5,1614,130,FALSE,46.1142857142857,1895,85.1715039577836,2,13,1
"276","E Lewis ",2016,2020,51,48,3,1610,176,TRUE,35.7777777777778,1919,83.8978634705576,3,8,2
"277","GM Turner ",1973,1983,41,40,6,1598,171,TRUE,47,2348,68.0579216354344,3,9,1
"278","LPC Silva ",1999,2011,75,62,7,1587,107,TRUE,28.8545454545455,2254,70.4081632653061,1,13,6
"279","Najibullah Zadran ",2012,2019,67,62,9,1586,104,TRUE,29.9245283018868,1765,89.8583569405099,1,11,3
"280","SC Williams ",1994,1999,57,55,6,1586,105,TRUE,32.3673469387755,2402,66.0283097418818,1,12,6
"281","Saleem Elahi ",1995,2004,48,47,4,1579,135,FALSE,36.7209302325581,2214,71.3188798554652,4,9,3
"282","RL Dias ",1979,1987,58,55,5,1573,121,FALSE,31.46,2315,67.9481641468683,2,11,3
"283","N Dickwella ",2014,2019,52,49,1,1571,116,FALSE,32.7291666666667,1679,93.5675997617629,2,9,1
"284","DR Smith ",2004,2015,105,89,5,1560,97,FALSE,18.5714285714286,1683,92.6916221033868,0,8,14
"285","UT Khawaja ",2013,2019,40,39,2,1554,104,FALSE,42,1848,84.0909090909091,2,12,2
"286","IK Pathan ",2004,2012,120,87,21,1544,83,FALSE,23.3939393939394,1941,79.5466254507986,0,5,7
"287","RN ten Doeschate ",2006,2011,33,32,9,1541,119,FALSE,67,1757,87.7063175867957,5,9,1
"288","MR Marsh ",2011,2020,57,53,9,1539,102,TRUE,34.9772727272727,1673,91.9904363419008,1,11,4
"289","DL Houghton ",1983,1997,63,60,2,1530,142,FALSE,26.3793103448276,2155,70.9976798143852,1,12,5
"290","LRD Mendis ",1975,1989,79,74,9,1527,80,FALSE,23.4923076923077,2034,75.0737463126844,0,7,4
"291","Azhar Mahmood ",1996,2007,143,110,26,1521,67,FALSE,18.1071428571429,1988,76.5090543259557,0,3,9
"292","RS Morton ",2002,2010,56,51,6,1519,110,TRUE,33.7555555555556,2289,66.3608562691132,2,10,7
"293","JJ Crowe ",1983,1990,75,71,12,1518,88,TRUE,25.728813559322,2456,61.8078175895766,0,7,6
"294","JM Kemp ",2001,2007,85,66,18,1512,100,TRUE,31.5,1819,83.1225948323255,1,10,6
"295","RD Shah ",1998,2007,56,55,1,1506,113,FALSE,27.8888888888889,2298,65.5352480417755,1,12,5
"296","MA Ouma ",2004,2014,80,77,5,1501,61,FALSE,20.8472222222222,2525,59.4455445544554,0,7,6
"297","HJH Marshall ",2003,2007,66,62,9,1454,101,TRUE,27.4339622641509,1990,73.0653266331658,1,12,3
"298","DD Ebrahim ",2001,2005,82,76,6,1443,121,FALSE,20.6142857142857,2540,56.8110236220472,1,4,8
"299","SO Hetmyer ",2017,2020,45,42,3,1430,139,FALSE,36.6666666666667,1338,106.875934230194,5,4,2
"300","Nasir Jamshed ",2008,2015,48,48,3,1418,112,FALSE,31.5111111111111,1881,75.3854332801701,3,8,5
"301","HA Gomes ",1978,1987,83,64,15,1415,101,FALSE,28.8775510204082,2578,54.8875096974399,1,6,5
"302","N Boje ",1995,2005,115,71,18,1414,129,FALSE,26.6792452830189,1594,88.7076537013802,2,4,2
"303","MO Odumbe ",1996,2003,61,59,5,1409,83,FALSE,26.0925925925926,2014,69.9602780536246,0,11,6
"304","P Utseya ",2004,2015,164,132,48,1406,68,TRUE,16.7380952380952,2410,58.3402489626556,0,4,16
"305","L Ronchi ",2008,2017,85,68,9,1397,170,TRUE,23.6779661016949,1220,114.508196721311,1,4,7
"306","KM Jadhav ",2014,2020,73,52,19,1389,120,FALSE,42.0909090909091,1367,101.609363569861,2,6,2
"307","GP Howarth ",1975,1985,70,65,5,1384,76,FALSE,23.0666666666667,2301,60.1477618426771,0,6,1
"308","JD Ryder ",2008,2014,48,42,1,1362,107,FALSE,33.219512195122,1429,95.3114065780266,3,6,5
"309","BC Broad ",1987,1988,34,34,0,1361,106,FALSE,40.0294117647059,2447,55.6191254597466,1,11,2
"310","DO Obuya ",2001,2012,74,73,3,1355,93,FALSE,19.3571428571429,2135,63.4660421545668,0,6,10
"311","Asad Shafiq ",2010,2017,60,58,4,1336,84,FALSE,24.7407407407407,1979,67.5088428499242,0,9,5
"312","PG Fulton ",2004,2009,49,46,5,1334,112,FALSE,32.5365853658537,1833,72.7768685215494,1,8,2
"313","Sabbir Rahman ",2014,2019,66,59,7,1333,102,FALSE,25.6346153846154,1461,91.2388774811773,1,6,5
"314","HM Nicholls ",2015,2020,49,47,10,1329,124,TRUE,35.9189189189189,1625,81.7846153846154,1,11,5
"315","KMDN Kulasekara ",2003,2017,184,123,37,1327,73,FALSE,15.4302325581395,1629,81.4610190300798,0,4,13
"316","JR Hopes ",2005,2010,84,61,8,1326,63,TRUE,25.0188679245283,1415,93.7102473498233,0,3,1
"317","SM Katich ",2001,2006,45,42,5,1324,107,TRUE,35.7837837837838,1926,68.7435098650052,1,9,3
"318","Javed Omar ",1995,2007,59,59,4,1312,85,TRUE,23.8545454545455,2528,51.8987341772152,0,10,2
"319","Raqibul Hasan ",2008,2011,55,54,7,1308,89,FALSE,27.8297872340426,2133,61.3220815752461,0,8,6
"320","AA Obanda ",2007,2014,49,45,2,1306,96,TRUE,30.3720930232558,1764,74.0362811791383,0,9,2
"321","MS Sinclair ",2000,2009,54,50,4,1304,118,TRUE,28.3478260869565,2086,62.5119846596357,2,8,8
"322","PN Kirsten ",1991,1994,40,40,6,1293,97,FALSE,38.0294117647059,2308,56.0225303292894,0,9,0
"323","JDS Neesham ",2013,2020,63,54,10,1286,97,TRUE,29.2272727272727,1314,97.869101978691,0,6,2
"324","J Charles ",2012,2016,48,48,0,1283,130,FALSE,26.7291666666667,1531,83.8014369693011,2,4,7
"325","MJ Prior ",2004,2011,68,62,9,1282,87,FALSE,24.188679245283,1670,76.7664670658683,0,3,5
"326","Nasir Hossain ",2011,2018,65,52,8,1281,100,FALSE,29.1136363636364,1605,79.8130841121495,1,6,4
"327","TM Head ",2016,2018,42,39,2,1273,128,FALSE,34.4054054054054,1414,90.02828854314,1,10,1
"328","NR Mongia ",1994,2000,140,96,33,1272,69,FALSE,20.1904761904762,1845,68.9430894308943,0,2,4
"329","C Munro ",2013,2019,57,53,2,1271,87,FALSE,24.921568627451,1214,104.695222405272,0,8,7
"330","JEC Franklin ",2001,2013,110,80,27,1270,98,TRUE,23.9622641509434,1651,76.9230769230769,0,4,5
"331","AB Agarkar ",1998,2007,191,113,26,1269,95,FALSE,14.5862068965517,1574,80.6226175349428,0,3,10
"332","Shoaib Mohammad ",1984,1993,63,58,6,1269,126,TRUE,24.4038461538462,2492,50.9229534510433,1,8,8
"333","Basit Ali ",1993,1996,50,43,6,1265,127,TRUE,34.1891891891892,1669,75.7938885560216,1,9,3
"334","MN Waller ",2009,2018,79,72,6,1259,99,TRUE,19.0757575757576,1639,76.8151311775473,0,5,10
"335","MD Gunathilaka ",2015,2019,38,37,1,1249,133,FALSE,34.6944444444444,1454,85.9009628610729,2,8,1
"336","SP O'Donnell ",1985,1991,87,64,15,1242,74,TRUE,25.3469387755102,1534,80.9647979139505,0,9,5
"337","KL Rahul ",2016,2020,32,31,5,1239,112,FALSE,47.6538461538462,1423,87.0695713281799,4,7,2
"338","RR Rossouw ",2014,2016,36,35,3,1239,132,FALSE,38.71875,1313,94.3640517897944,3,7,5
"339","Harbhajan Singh ",1998,2015,236,128,35,1237,49,FALSE,13.3010752688172,1526,81.0615989515072,0,0,17
"340","SG Law ",1994,1999,54,51,5,1237,110,FALSE,26.8913043478261,1643,75.2891052951917,1,7,3
"341","Alok Kapali ",2002,2011,69,66,3,1235,115,FALSE,19.6031746031746,1817,67.9691799669785,1,5,5
"342","GM Hamilton ",1999,2010,38,38,3,1231,119,FALSE,35.1714285714286,1847,66.6486193827829,2,7,1
"343","D Mongia ",2001,2007,57,51,7,1230,159,TRUE,27.9545454545455,1721,71.4700755374782,1,4,4
"344","CR Woakes ",2011,2020,101,69,20,1226,95,TRUE,25.0204081632653,1358,90.279823269514,0,4,6
"345","RW Marsh ",1971,1984,92,76,15,1225,66,FALSE,20.0819672131148,1489,82.2699798522498,0,4,7
"346","HDPK Dharmasena ",1994,2004,141,87,33,1222,69,TRUE,22.6296296296296,1879,65.0345928685471,0,4,2
"347","Shaiman Anwar ",2014,2019,40,40,1,1219,106,FALSE,31.2564102564103,1477,82.5321597833446,1,11,2
"348","Noor Ali Zadran ",2009,2019,51,50,1,1216,114,FALSE,24.8163265306122,1923,63.2345293811752,1,7,4
"349","TM Moody ",1987,1999,76,64,12,1211,89,FALSE,23.2884615384615,1747,69.3188322839153,0,10,6
"350","Junaid Siddique ",2007,2011,54,53,1,1196,100,FALSE,23,1753,68.2258984597832,1,6,6
"351","Mohammad Rafique ",1995,2007,125,106,17,1191,77,FALSE,13.3820224719101,1663,71.6175586289838,0,2,15
"352","B Lee ",2000,2012,221,110,44,1176,59,FALSE,17.8181818181818,1407,83.5820895522388,0,3,16
"353","JA Rudolph ",2003,2006,45,39,6,1174,81,FALSE,35.5757575757576,1725,68.0579710144928,0,7,0
"354","Nawroz Mangal ",2009,2016,49,48,6,1139,129,FALSE,27.1190476190476,1512,75.3306878306878,2,4,4
"355","MH Cross ",2014,2019,52,48,1,1136,114,FALSE,24.1702127659574,1536,73.9583333333333,2,5,0
"356","T Mishra ",2006,2013,42,40,7,1128,72,FALSE,34.1818181818182,1534,73.5332464146023,0,8,4
"357","PL Mommsen ",2010,2017,44,42,6,1115,139,TRUE,30.9722222222222,1615,69.0402476780186,2,6,2
"358","MF Maharoof ",2004,2016,109,75,18,1113,69,TRUE,19.5263157894737,1294,86.0123647604328,0,2,3
"359","CJ Anderson ",2013,2017,49,45,5,1109,131,TRUE,27.725,1020,108.725490196078,1,4,4
"360","HS Modi ",1996,2006,63,56,9,1109,78,TRUE,23.5957446808511,1906,58.1846799580273,0,5,5
"361","ES Szwarczynski ",2006,2014,41,40,3,1102,98,FALSE,29.7837837837838,1615,68.2352941176471,0,10,2
"362","VS Solanki ",2000,2006,51,46,5,1097,106,FALSE,26.7560975609756,1504,72.938829787234,2,5,2
"363","B Zuiderent ",1996,2011,57,56,10,1097,77,TRUE,23.8478260869565,1873,58.5691404164442,0,8,7
"364","PA Strang ",1994,2001,95,73,24,1090,47,FALSE,22.2448979591837,1651,66.0205935796487,0,0,5
"365","G Boycott ",1971,1981,36,34,4,1082,105,FALSE,36.0666666666667,2020,53.5643564356436,1,9,1
"366","Liton Das ",2015,2020,36,36,3,1079,176,FALSE,32.6969696969697,1133,95.233892321271,3,3,4
"367","F Behardien ",2013,2018,59,49,14,1074,70,FALSE,30.6857142857143,1097,97.9033728350046,0,6,4
"368","NL McCullum ",2009,2015,84,62,11,1070,65,FALSE,20.9803921568627,1220,87.7049180327869,0,4,3
"369","Asif Mujtaba ",1986,1996,66,55,14,1068,113,TRUE,26.0487804878049,1671,63.9138240574506,1,6,8
"370","DW Randall ",1976,1985,49,45,5,1067,88,FALSE,26.675,1702,62.6909518213866,0,5,4
"371","Hashmatullah Shahidi ",2013,2019,39,39,6,1062,97,TRUE,32.1818181818182,1667,63.7072585482903,0,9,4
"372","DS Smith ",2003,2013,47,45,2,1059,107,FALSE,24.6279069767442,1506,70.3187250996016,1,5,4
"373","JK Kamande ",1999,2011,86,72,11,1055,74,FALSE,17.2950819672131,1685,62.6112759643917,0,3,8
"374","IDS Smith ",1980,1992,98,77,16,1055,62,TRUE,17.2950819672131,1061,99.4344957587182,0,3,7
"375","C Kieswetter ",2010,2013,46,40,5,1054,107,FALSE,30.1142857142857,1172,89.9317406143345,1,5,4
"376","Anamul Haque ",2012,2019,38,35,0,1052,120,FALSE,30.0571428571429,1488,70.6989247311828,3,3,6
"377","MP Stoinis ",2015,2019,41,38,7,1050,146,TRUE,33.8709677419355,1143,91.8635170603675,1,6,3
"378","KD Mills ",2001,2015,170,101,34,1047,54,FALSE,15.6268656716418,1282,81.6692667706708,0,2,8
"379","JM How ",2005,2011,41,37,1,1046,139,FALSE,29.0555555555556,1572,66.5394402035623,1,7,3
"380","Gulbadin Naib ",2011,2019,65,56,8,1041,82,TRUE,21.6875,1424,73.1039325842697,0,5,5
"381","AD Russell ",2011,2019,56,47,9,1034,92,TRUE,27.2105263157895,794,130.226700251889,0,4,6
"382","JP Faulkner ",2013,2017,69,52,22,1032,116,FALSE,34.4,990,104.242424242424,1,4,4
"383","DSBP Kuruppu ",1983,1990,54,52,1,1022,72,FALSE,20.0392156862745,1978,51.6683518705763,0,4,3
"384","AG Prince ",2002,2007,52,41,12,1018,89,TRUE,35.1034482758621,1502,67.7762982689747,0,3,4
"385","SK Warne ",1993,2005,194,107,29,1018,55,FALSE,13.0512820512821,1413,72.0452937013447,0,1,10
"386","SM Patil ",1980,1986,45,42,1,1005,84,FALSE,24.5121951219512,1223,82.1749795584628,0,9,4
"387","KOA Powell ",2009,2018,46,44,0,1005,83,FALSE,22.8409090909091,1278,78.6384976525822,0,9,4
"388","Rajin Saleh ",2003,2006,43,43,1,1005,108,TRUE,23.9285714285714,1833,54.8281505728314,1,6,5
"389","PW Borren ",2006,2014,58,50,5,1004,96,FALSE,22.3111111111111,1176,85.3741496598639,0,5,5
"390","NFI McCallum ",2006,2011,43,42,6,1002,121,TRUE,27.8333333333333,1451,69.0558235699518,2,4,3
"391","Khaled Mahmud ",1998,2006,77,72,3,991,50,FALSE,14.3623188405797,1461,67.8302532511978,0,1,9
"392","BL Cairns ",1974,1985,78,65,6,987,60,FALSE,16.728813559322,941,104.888416578108,0,2,6
"393","MJ Slater ",1993,1997,42,42,1,987,73,FALSE,24.0731707317073,1634,60.4039167686659,0,9,3
"394","MJ Horne ",1997,2002,50,48,0,980,74,FALSE,20.4166666666667,1515,64.6864686468647,0,5,3
"395","Akram Khan ",1988,2003,44,44,2,976,65,FALSE,23.2380952380952,1721,56.7112144102266,0,5,3
"396","TLW Cooper ",2010,2013,23,22,2,976,101,FALSE,48.8,1391,70.1653486700216,1,8,0
"397","Javed Ahmadi ",2010,2019,44,41,0,976,81,FALSE,23.8048780487805,1291,75.6003098373354,0,7,2
"398","Naeem Islam ",2008,2014,59,51,15,975,84,FALSE,27.0833333333333,1473,66.1914460285132,0,5,5
"399","DF Watts ",2006,2011,36,35,1,974,101,FALSE,28.6470588235294,1559,62.4759461193072,1,9,4
"400","Waqar Younis ",1989,2003,262,139,45,969,37,FALSE,10.3085106382979,1445,67.0588235294118,0,0,15
"401","Fawad Alam ",2007,2015,38,36,12,966,114,TRUE,40.25,1297,74.479568234387,1,6,3
"402","SA Thomson ",1990,1996,56,52,10,964,83,FALSE,22.952380952381,1427,67.5543097407148,0,5,2
"403","JF Mooney ",2006,2015,64,55,14,963,96,FALSE,23.4878048780488,1215,79.2592592592593,0,3,6
"404","GM Ritchie ",1982,1987,44,42,7,959,84,FALSE,27.4,1479,64.841108857336,0,6,2
"405","HH Pandya ",2016,2019,54,38,6,957,83,FALSE,29.90625,828,115.579710144928,0,4,3
"406","RR Watson ",2006,2010,35,35,4,956,123,TRUE,30.8387096774194,1286,74.3390357698289,1,6,4
"407","MD Marshall ",1980,1992,136,83,19,955,66,FALSE,14.921875,1246,76.645264847512,0,2,5
"408","SF Mire ",2014,2019,47,47,0,955,112,FALSE,20.3191489361702,1190,80.2521008403361,1,3,4
"409","Imad Wasim ",2015,2019,53,39,16,952,63,TRUE,41.3913043478261,868,109.677419354839,0,5,1
"410","MG Johnson ",2005,2015,153,91,32,951,73,TRUE,16.1186440677966,987,96.3525835866261,0,2,6
"411","RS Madugalle ",1979,1988,63,56,5,950,73,FALSE,18.6274509803922,1574,60.3557814485388,0,3,4
"412","NT Broom ",2009,2017,39,39,4,943,109,TRUE,26.9428571428571,1161,81.2230835486649,1,5,7
"413","A Kumble ",1990,2007,271,136,47,938,26,FALSE,10.5393258426966,1536,61.0677083333333,0,0,18
"414","CM Spearman ",1995,2001,51,50,0,936,86,FALSE,18.72,1202,77.8702163061564,0,5,6
"415","RV Uthappa ",2006,2015,46,42,6,934,86,FALSE,25.9444444444444,1031,90.5916585838991,0,6,4
"416","N Pooran ",2019,2020,25,23,4,932,118,FALSE,49.0526315789474,875,106.514285714286,1,7,1
"417","W Barresi ",2010,2019,32,31,5,927,137,TRUE,35.6538461538462,1225,75.6734693877551,1,6,4
"418","AN Kervezee ",2006,2012,39,36,3,924,92,FALSE,28,1263,73.1591448931116,0,4,2
"419","MJ Santner ",2015,2020,72,56,22,924,67,FALSE,27.1764705882353,1046,88.3365200764818,0,2,3
"420","S Dhaniram ",2006,2010,44,41,4,915,92,FALSE,24.7297297297297,1126,81.2611012433393,0,6,2
"421","AJ Hall ",1999,2007,88,56,13,905,81,FALSE,21.046511627907,1206,75.0414593698176,0,3,5
"422","Rashid Khan ",2015,2019,71,56,9,905,60,TRUE,19.2553191489362,906,99.8896247240618,0,4,6
"423","DM de Silva ",2016,2020,45,42,7,895,84,FALSE,25.5714285714286,1154,77.5563258232236,0,5,3
"424","TD Paine ",2009,2018,35,35,3,890,111,FALSE,27.8125,1257,70.8035003977725,1,5,1
"425","JWA Taylor ",2011,2015,27,26,5,887,101,FALSE,42.2380952380952,1107,80.126467931346,1,7,2
"426","AT Carey ",2018,2020,36,32,6,884,85,FALSE,34,969,91.2280701754386,0,4,2
"427","J Srinath ",1991,2003,229,121,38,883,53,FALSE,10.6385542168675,1109,79.6212804328224,0,1,19
"428","Yashpal Sharma ",1978,1985,42,40,9,883,89,FALSE,28.4838709677419,1401,63.0264097073519,0,4,0
"429","TT Bresnan ",2006,2015,85,64,20,871,80,FALSE,19.7954545454545,965,90.259067357513,0,1,6
"430","SHT Kandamby ",2004,2014,39,36,6,870,93,TRUE,29,1250,69.6,0,5,2
"431","AC Voges ",2007,2013,31,28,9,870,112,TRUE,45.7894736842105,998,87.1743486973948,1,4,0
"432","DJ Richardson ",1991,1998,122,77,33,868,53,FALSE,19.7272727272727,1298,66.8721109399075,0,1,6
"433","MA Vermeulen ",2000,2009,43,43,4,868,92,FALSE,22.2564102564103,1227,70.7416462917685,0,6,4
"434","HK Badani ",2000,2004,40,36,10,867,100,FALSE,33.3461538461538,1180,73.4745762711864,1,4,1
"435","GO Jones ",2004,2014,51,43,8,862,80,FALSE,24.6285714285714,1117,77.170993733214,0,4,1
"436","TT Samaraweera ",1998,2011,53,42,11,862,105,TRUE,27.8064516129032,1244,69.2926045016077,2,0,4
"437","SB Smith ",1983,1985,28,24,2,861,117,FALSE,39.1363636363636,1319,65.2767247915087,2,8,1
"438","DL Amiss ",1972,1977,18,18,0,859,137,FALSE,47.7222222222222,1185,72.4894514767932,4,1,0
"439","RA Harper ",1983,1996,105,73,20,855,45,TRUE,16.1320754716981,1162,73.5800344234079,0,0,5
"440","WB Phillips ",1982,1986,48,41,6,852,75,TRUE,24.3428571428571,994,85.7142857142857,0,6,1
"441","CWJ Athey ",1980,1988,31,30,3,848,142,TRUE,31.4074074074074,1495,56.7224080267559,2,4,1
"442","RS Kalpage ",1992,1999,86,69,28,844,51,FALSE,20.5853658536585,1320,63.9393939393939,0,1,2
"443","MAR Samarasekera ",1983,1994,39,39,2,844,76,FALSE,22.8108108108108,1207,69.9254349627175,0,4,2
"444","D Ganga ",1999,2006,35,34,1,843,71,FALSE,25.5454545454545,1414,59.6181046676096,0,9,5
"445","CA Ingram ",2010,2013,31,29,3,843,124,FALSE,32.4230769230769,1024,82.32421875,3,3,5
"446","BM McMillan ",1991,1998,78,52,16,841,127,FALSE,23.3611111111111,1147,73.3217088055798,1,0,3
"447","CK Coventry ",2003,2015,39,35,1,831,194,TRUE,24.4411764705882,937,88.6872998932764,1,3,5
"448","Anshuman Rath ",2014,2018,18,18,2,828,143,TRUE,51.75,1080,76.6666666666667,1,7,1
"449","PJ Moor ",2014,2019,49,45,5,827,58,TRUE,20.675,1225,67.5102040816327,0,4,3
"450","DW Hookes ",1977,1986,39,36,2,826,76,FALSE,24.2941176470588,1146,72.0767888307155,0,5,3
"451","PJ Hughes ",2013,2014,25,24,1,826,138,TRUE,35.9130434782609,1100,75.0909090909091,2,4,1
"452","AI Kallicharran ",1973,1981,31,28,4,826,78,FALSE,34.4166666666667,1329,62.1519939804364,0,6,0
"453","JR Ratnayeke ",1982,1990,78,69,14,824,50,FALSE,14.9818181818182,1571,52.4506683640993,0,1,4
